GEOID20,C_TOT22,C_HSP22,C_NHS22,C_WHT22,C_BLA22,C_AMI22,C_ASI22,C_NHP22,C_2OM22,C_BLW22,C_AIW22,C_ASW22,C_AIB22,C_AIA22,C_ASN22,C_BLK22,CVAP_TOT22,CVAP_HSP22,CVAP_NHS22,CVAP_WHT22,CVAP_BLA22,CVAP_AMI22,CVAP_ASI22,CVAP_NHP22,CVAP_2OM22,CVAP_BLW22,CVAP_AIW22,CVAP_ASW22,CVAP_AIB22,CVAP_AIA22,CVAP_ASN22,CVAP_BLK22
011250125052020,160,2,154,74,67,0,0,0,0,0,3,0,0,3,0,71,135,2,129,58,63,0,0,0,0,0,3,0,0,3,0,63
011250118003006,134,0,132,0,123,0,0,0,0,0,0,0,0,0,0,125,71,0,69,0,64,0,0,0,0,0,0,0,0,0,0,63
011250104041021,186,21,127,0,142,0,0,0,0,0,0,0,0,0,0,139,79,6,56,0,63,0,0,0,0,0,0,0,0,0,0,63
011250124033009,254,0,228,150,79,0,0,0,0,3,0,0,0,0,0,84,196,0,181,121,63,0,0,0,0,0,0,0,0,0,0,63
011250107042030,152,0,157,54,76,0,0,0,0,0,0,0,0,0,0,74,118,0,120,37,63,0,0,0,0,0,0,0,0,0,0,62
011250117011000,73,0,73,0,73,0,0,0,0,0,0,0,0,0,0,73,63,0,63,0,62,0,0,0,0,0,0,0,0,0,0,62
011250123043019,99,0,102,0,78,0,0,0,0,0,0,0,0,0,0,76,81,0,82,0,63,0,0,0,0,0,0,0,0,0,0,62
011250107041035,125,1,124,50,72,0,0,0,0,0,0,0,0,0,0,69,109,0,109,47,63,0,0,0,0,0,0,0,0,0,0,62
011250124062004,121,0,123,28,76,0,0,0,0,0,0,0,0,0,0,75,99,0,101,26,62,0,0,0,0,0,0,0,0,0,0,62
011250117033010,68,0,69,2,67,0,0,0,0,0,0,0,0,0,0,67,63,0,64,2,62,0,0,0,0,0,0,0,0,0,0,61
011250124042005,86,0,83,0,63,0,0,0,5,1,0,0,0,0,0,63,79,0,78,0,60,0,0,0,0,1,0,0,0,0,0,61
011250102044016,248,0,252,209,54,0,0,0,0,0,0,0,0,0,0,52,248,0,249,199,63,0,0,0,0,0,0,0,0,0,0,61
011250105001047,99,0,105,39,70,0,0,0,0,0,0,0,0,0,0,67,86,0,98,39,62,0,0,0,0,0,0,0,0,0,0,60
011250124081005,111,0,108,5,103,0,0,0,0,0,0,0,0,0,0,102,67,0,64,3,61,0,0,0,0,0,0,0,0,0,0,61
011250107052016,134,1,133,69,57,1,0,0,0,1,0,0,5,2,0,60,125,0,126,60,58,1,0,0,0,0,0,0,2,2,0,60
011250124062019,81,0,82,8,81,0,0,0,0,0,0,0,0,0,0,80,63,0,64,8,60,0,0,0,0,0,0,0,0,0,0,60
011250103022048,221,26,154,121,52,0,0,0,0,18,0,0,0,0,0,87,158,13,117,96,48,0,0,0,0,12,0,0,0,0,0,60
011250104031020,81,3,80,15,75,0,0,0,0,0,0,0,0,0,0,77,61,0,64,16,62,0,0,0,0,0,0,0,0,0,0,60
011250103041033,77,2,77,0,115,0,0,0,0,0,0,0,0,0,0,113,48,0,52,0,60,0,0,0,0,0,0,0,0,0,0,60
011250117012011,74,0,77,8,68,0,0,0,0,0,0,0,0,0,0,67,68,0,72,9,60,0,0,0,0,0,0,0,0,0,0,60
011250112002060,420,0,755,578,55,0,15,0,27,0,3,1,0,3,18,54,408,0,742,559,59,0,14,0,27,0,3,2,1,4,18,59
011250125032006,122,0,125,47,73,0,0,0,0,4,2,0,0,2,0,80,90,0,92,33,58,0,0,0,0,0,3,0,0,2,0,59
011250124041019,71,1,71,3,83,0,0,0,0,0,0,0,0,0,0,82,50,0,51,3,60,0,0,0,0,0,0,0,0,0,0,59
011250117033022,84,0,84,0,86,0,0,0,0,0,0,0,0,0,0,85,58,0,57,0,59,0,0,0,0,0,0,0,0,0,0,59
011250123043014,94,0,94,23,61,0,0,0,0,0,0,0,0,0,9,60,91,0,93,22,59,0,0,0,0,0,0,0,0,0,9,58
011250107041042,154,5,150,46,91,0,0,0,0,0,0,0,0,0,0,91,103,0,102,43,59,0,0,0,0,0,0,0,0,0,0,58
011250123052052,80,0,81,11,79,0,18,0,0,0,0,0,0,0,15,77,56,0,57,6,59,0,20,0,0,0,0,0,0,0,19,58
011250123052045,47,0,47,1,55,0,16,0,0,0,0,0,0,0,13,53,44,0,45,0,59,0,11,0,0,0,0,0,0,0,11,58
011250123052010,158,2,156,76,55,5,0,0,0,0,0,0,0,7,0,60,154,3,151,75,51,5,0,0,0,0,0,0,0,5,0,58
011250108031014,126,1,131,13,114,0,0,0,0,0,0,0,0,0,6,111,71,1,70,9,58,0,0,0,0,0,0,0,0,0,2,57
011250107051020,220,4,215,125,69,0,0,0,0,0,0,0,0,0,0,70,178,4,174,95,57,0,0,0,0,0,0,0,0,0,0,57
011250117011005,91,0,91,0,84,0,0,0,0,0,0,0,0,0,0,84,57,0,58,0,57,0,0,0,0,0,0,0,0,0,0,57
011250123051002,89,0,90,7,70,0,0,0,0,0,0,0,0,0,0,70,75,0,76,3,58,0,0,0,0,0,0,0,0,0,0,57
011250103021023,221,7,212,81,12,0,0,0,0,0,0,0,0,0,0,77,128,4,124,51,12,0,0,0,0,0,0,0,0,0,0,56
011250126002004,122,1,120,54,53,0,0,0,0,0,0,0,0,0,0,50,122,1,120,51,59,0,0,0,0,0,0,0,0,0,0,56
011250105002012,90,0,92,1,86,0,0,0,0,0,2,0,1,4,0,85,66,0,65,0,56,0,0,0,0,0,0,0,1,0,0,56
011250117012027,72,0,76,0,71,0,0,0,0,0,0,0,0,0,0,70,59,0,62,0,56,0,0,0,0,0,0,0,0,0,0,56
011250108021061,213,4,207,123,73,0,0,0,0,3,0,0,0,0,0,75,160,2,158,100,56,0,0,0,0,0,0,0,0,0,0,56
011250102041006,532,0,551,434,73,0,0,0,0,0,0,0,0,0,0,69,412,0,419,327,56,0,0,0,0,0,0,0,0,0,0,56
011250108031019,93,0,99,7,89,0,0,0,0,0,0,0,0,0,0,87,63,0,67,9,57,0,0,0,0,0,0,0,0,0,0,56
011250117011001,55,0,55,0,57,0,0,0,0,0,0,0,0,0,0,57,54,0,54,0,55,0,0,0,0,0,0,0,0,0,0,55
011250124033033,98,22,85,2,77,0,0,0,0,0,0,0,0,0,0,80,63,11,56,2,56,0,0,0,0,0,0,0,0,0,0,55
011250128002002,93,0,94,1,100,0,0,0,0,0,0,0,0,0,0,99,53,0,53,1,56,0,0,0,0,0,0,0,0,0,0,55
011250107052001,221,0,223,177,59,0,0,0,0,0,2,0,0,4,0,60,201,0,203,158,55,0,0,0,0,0,2,0,0,2,0,55
011250119022019,85,0,85,2,86,0,0,0,0,0,0,0,0,0,0,85,55,0,56,2,55,0,0,0,0,0,0,0,0,0,0,55
011250107041032,96,3,92,18,68,0,0,0,0,0,0,0,0,0,0,66,73,3,71,13,56,0,0,0,0,0,0,0,0,0,0,55
011250124061011,114,1,112,14,92,0,0,0,0,0,0,0,0,0,5,93,74,0,70,13,55,0,0,0,0,0,0,0,0,0,2,54
011250117011011,52,0,51,0,52,0,0,0,0,0,0,0,0,0,0,52,54,0,54,0,54,0,0,0,0,0,0,0,0,0,0,54
011250118002024,55,0,56,0,57,0,0,0,0,0,0,0,0,0,0,57,52,0,53,0,54,0,0,0,0,0,0,0,0,0,0,54
011250104042021,57,0,60,2,49,0,0,0,0,0,0,0,0,0,0,49,61,0,63,0,55,0,0,0,0,0,0,0,0,0,0,54
011250125042047,91,0,88,5,72,0,0,0,0,4,0,0,0,1,0,75,55,0,55,2,54,0,0,0,0,0,0,0,0,1,0,54
011250125042037,174,0,172,88,77,0,3,0,0,3,0,0,0,0,3,81,109,0,106,54,54,0,0,0,0,0,0,0,0,0,0,54
011250125052007,117,0,117,75,48,0,0,0,0,0,0,0,0,0,0,45,103,0,103,56,55,0,0,0,0,0,0,0,0,0,0,54
011250125041018,127,0,123,42,81,0,0,0,0,0,0,0,0,0,0,79,91,0,88,31,54,0,0,0,0,0,0,0,0,0,0,54
011250103031014,63,5,61,8,67,0,0,0,0,0,0,0,0,0,0,66,56,0,56,8,54,0,0,0,0,0,0,0,0,0,0,54
011250124041003,46,0,47,2,54,0,0,0,0,0,0,0,0,0,0,56,40,0,41,2,53,0,0,0,0,0,0,0,0,0,0,53
011250125033017,260,0,266,208,63,0,0,0,0,0,2,0,0,2,0,70,208,0,210,170,53,0,0,0,0,0,2,0,0,1,0,53
011250107063007,147,0,154,118,49,0,0,0,0,0,0,0,0,0,1,47,127,0,130,96,54,0,0,0,0,0,0,0,0,0,2,53
011250118003005,79,0,80,0,72,0,0,0,0,0,0,0,0,0,0,75,56,0,57,0,53,0,0,0,0,0,0,0,0,0,0,53
011250108021017,211,14,198,126,65,0,0,0,0,5,0,0,0,0,0,69,160,3,157,101,49,0,0,0,0,8,0,0,0,0,0,53
011250124061015,118,18,102,11,86,0,0,0,0,0,0,0,0,0,0,85,81,16,69,12,53,0,0,0,0,0,0,0,0,0,0,53
011250117011003,89,0,90,0,89,0,0,0,0,0,0,0,0,0,0,89,52,0,53,0,53,0,0,0,0,0,0,0,0,0,0,53
011250117011002,58,0,59,0,56,0,0,0,0,0,0,0,0,0,0,56,56,0,56,0,53,0,0,0,0,0,0,0,0,0,0,53
011250125032016,62,0,58,9,59,0,0,0,0,0,0,0,0,0,0,58,48,0,44,6,52,0,0,0,0,0,0,0,0,0,0,52
011250114013003,71,8,61,39,54,0,0,0,0,0,0,0,0,0,0,55,63,8,53,33,52,0,0,0,0,0,0,0,0,0,0,53
011250101012022,1444,13,1442,1185,70,0,161,0,0,0,0,14,0,0,196,67,946,10,941,811,55,0,52,0,0,0,0,12,0,0,78,52
011250128001019,67,0,68,0,74,0,0,0,0,0,0,0,0,0,0,73,48,0,48,0,53,0,0,0,0,0,0,0,0,0,0,52
011250128001001,58,0,60,0,64,0,0,0,0,0,0,0,0,0,0,64,46,0,48,0,52,0,0,0,0,0,0,0,0,0,0,52
011250105002009,90,0,97,14,84,0,0,0,0,0,0,0,1,0,0,82,68,0,71,13,52,0,0,0,0,0,0,0,1,0,0,52
011250123041020,83,3,80,16,60,0,0,0,0,0,0,0,0,0,0,63,72,0,69,16,50,0,0,0,0,0,0,0,0,0,0,52
011250107072013,63,0,65,36,65,0,0,0,0,0,0,0,0,0,0,60,54,0,56,33,58,0,0,0,0,0,0,0,0,0,0,52
011250103033003,124,1,123,60,53,0,0,0,0,0,0,0,0,0,0,51,106,1,105,46,53,0,0,0,0,0,0,0,0,0,0,52
011250119021034,69,0,70,11,57,0,0,0,0,1,0,0,0,0,0,57,58,0,60,8,54,0,0,0,0,0,0,0,0,0,0,52
011250104041010,110,8,97,0,108,0,0,0,0,0,0,0,0,0,0,107,48,2,46,0,52,0,0,0,0,0,0,0,0,0,0,51
011250127003029,112,9,104,37,59,0,0,0,0,0,0,0,0,0,0,59,89,4,85,30,51,0,0,0,0,0,0,0,0,0,0,51
011250125033003,131,2,126,47,72,0,0,0,0,0,0,0,0,0,0,80,101,4,94,42,51,0,0,0,0,0,0,0,0,0,0,51
011250123063054,94,6,88,42,47,0,0,0,0,0,0,0,0,0,1,46,98,7,93,42,51,0,0,0,0,0,0,0,0,0,0,51
011250106032008,497,0,507,400,43,0,0,0,0,0,30,0,0,33,0,43,378,0,385,282,45,0,0,0,0,0,29,0,0,33,0,50
011250105001009,92,3,93,32,60,0,0,0,0,0,0,0,0,0,0,60,72,0,80,31,49,0,0,0,0,0,0,0,0,0,0,50
011250124081010,70,0,71,0,71,0,0,0,0,0,0,0,0,0,0,72,48,0,48,0,49,0,0,0,0,0,0,0,0,0,0,50
011250117032009,58,0,59,0,58,0,0,0,0,5,0,0,0,0,0,60,49,0,49,0,50,0,0,0,0,0,0,0,0,0,0,50
011250116003005,198,1,200,147,47,0,0,0,0,0,4,2,0,3,1,47,197,1,199,142,50,0,0,0,0,0,4,2,0,3,1,50
011250125033011,74,1,72,8,55,0,0,0,0,38,0,0,0,0,0,65,59,2,55,3,50,0,0,0,0,0,0,0,0,1,0,50
011250128001013,85,0,86,0,83,0,0,0,0,0,0,0,0,0,0,87,50,0,49,0,50,0,0,0,0,0,0,0,0,0,0,50
011250125011042,49,0,49,2,48,0,0,0,0,0,0,0,0,0,0,48,47,0,47,0,49,0,0,0,0,0,0,0,0,0,0,49
011250107052005,92,0,93,12,64,1,0,0,0,0,0,0,0,1,0,65,73,0,74,14,49,1,0,0,0,0,0,0,0,1,0,49
011250117012022,69,1,69,2,63,0,0,0,0,0,0,0,0,0,0,63,54,0,56,2,48,0,0,0,0,0,0,0,0,0,0,49
011250121012016,292,55,235,147,70,0,0,0,0,0,0,0,0,0,15,70,236,21,214,151,48,0,0,0,0,0,0,0,0,0,15,48
011250103031006,224,0,221,135,80,0,0,0,0,0,0,0,2,1,0,81,165,0,164,112,48,0,0,0,0,0,0,0,2,1,0,48
011250103031005,110,2,107,49,64,0,0,0,0,0,0,0,0,0,0,62,92,1,90,44,48,0,0,0,0,0,0,0,0,0,0,48
011250124062017,62,0,62,0,76,0,0,0,0,0,0,0,0,0,0,75,40,0,39,0,48,0,0,0,0,0,0,0,0,0,0,48
011250123052044,50,3,44,7,43,0,0,0,0,0,0,0,0,0,0,44,41,3,35,2,46,0,0,0,0,0,0,0,0,0,0,48
011250123062009,73,0,48,0,53,0,0,0,0,0,0,0,0,0,1,52,60,0,42,0,49,0,0,0,0,0,0,0,0,0,1,48
011250117032013,58,0,59,0,59,0,0,0,0,0,0,0,0,0,0,60,46,0,47,0,48,0,0,0,0,0,0,0,0,0,0,48
011250125033009,100,0,102,30,62,0,0,0,0,0,0,0,0,0,0,69,82,0,83,29,47,0,0,0,0,0,0,0,0,0,0,47
011250125042046,93,0,92,4,74,0,8,0,0,0,0,0,2,1,8,76,50,0,50,3,46,0,0,0,0,0,0,0,2,1,0,47
011250118004031,50,0,51,0,56,0,0,0,0,0,0,0,0,0,0,54,43,0,43,0,49,0,0,0,0,0,0,0,0,0,0,47
011250124082012,95,16,80,3,64,0,0,0,0,0,0,0,0,0,0,65,75,13,64,3,49,0,0,0,0,0,0,0,0,0,0,47
011250119011011,78,0,81,36,41,0,0,0,0,0,0,0,0,0,0,47,78,0,80,38,43,0,0,0,0,0,0,0,0,0,0,47
011250120011016,225,1,233,169,48,0,0,0,0,0,0,0,0,0,0,47,228,1,234,172,47,0,0,0,0,0,0,0,0,0,0,46
011250125052003,171,0,174,118,52,0,0,0,0,0,0,0,0,0,0,50,131,0,134,82,47,0,0,0,0,0,0,0,0,0,0,46
011250121013005,208,0,209,148,54,0,0,0,0,0,0,0,0,0,0,53,200,0,199,149,47,0,0,0,0,0,0,0,0,0,0,46
011250125042032,106,0,104,34,57,0,24,0,0,0,0,0,0,0,23,58,72,0,73,23,46,0,0,0,0,0,0,0,0,0,0,46
011250116002026,55,0,54,6,47,0,0,0,0,0,0,0,0,0,0,46,51,0,51,5,47,0,0,0,0,0,0,0,0,0,0,46
011250123052019,114,0,116,47,68,0,0,0,0,0,3,0,0,2,0,69,89,0,91,41,44,0,0,0,0,0,2,0,0,1,0,45
011250102062006,424,1,442,379,45,0,0,0,0,0,12,0,0,10,0,57,329,0,341,284,46,0,0,0,0,0,14,0,0,13,0,46
011250125011057,56,0,56,1,58,0,0,0,0,0,0,0,0,0,0,57,44,0,45,1,45,0,0,0,0,0,0,0,0,0,0,45
011250125011041,48,0,48,0,51,0,0,0,0,0,0,0,0,0,0,50,42,0,42,0,45,0,0,0,0,0,0,0,0,0,0,45
011250106031001,132,0,135,76,60,0,0,0,0,0,0,0,0,0,0,60,97,0,99,56,45,0,0,0,0,0,0,0,0,0,0,45
011250124033028,291,54,252,180,78,0,0,0,0,0,0,0,0,0,0,82,197,29,176,132,46,0,0,0,0,0,0,0,0,0,0,45
011250103041043,241,18,131,16,93,0,0,0,0,0,0,0,0,0,0,91,127,10,63,16,46,0,0,0,0,0,0,0,0,0,0,45
011250103041018,301,1,351,216,102,0,0,0,0,0,0,0,0,0,0,100,216,0,246,201,46,0,0,0,0,0,0,0,0,0,0,45
011250117011010,51,0,51,0,52,0,0,0,0,0,0,0,0,0,0,52,45,0,45,0,45,0,0,0,0,0,0,0,0,0,0,45
011250123041017,96,3,92,33,62,0,0,0,0,0,0,0,0,0,0,61,77,0,75,34,45,0,0,0,0,0,0,0,0,0,0,45
011250119013009,174,4,166,132,47,0,1,0,0,0,0,0,0,0,1,47,169,1,173,139,45,0,0,0,0,0,0,0,0,0,0,45
011250117031002,54,0,55,0,51,0,0,0,0,0,0,0,0,0,0,54,45,0,45,0,43,0,0,0,0,0,0,0,0,0,0,45
011250103023000,369,0,331,83,45,0,0,0,0,2,0,0,0,0,0,52,266,0,233,73,43,0,0,0,0,0,0,0,0,0,0,45
011250108042001,45,0,51,14,48,0,0,0,0,0,0,0,0,0,0,47,43,0,48,15,47,0,0,0,0,0,0,0,0,0,0,44
011250108042000,43,3,39,9,41,0,0,0,0,0,0,0,0,0,0,40,35,0,39,10,47,0,0,0,0,0,0,0,0,0,0,44
011250123042021,44,1,42,5,39,0,0,0,0,0,0,0,0,0,0,39,42,0,40,0,44,0,0,0,0,0,0,0,0,0,0,44
011250123041024,67,4,63,4,58,0,0,0,0,0,0,0,0,0,0,57,52,2,50,4,45,0,0,0,0,0,0,0,0,0,0,44
011250125051012,112,0,114,78,39,0,0,0,0,0,0,0,0,0,0,41,113,0,115,72,41,0,0,0,0,0,0,0,0,0,0,44
011250108022018,92,1,95,44,57,0,0,0,0,0,0,0,0,0,0,55,64,0,66,26,44,0,0,0,0,0,0,0,0,0,0,44
011250124062012,58,0,59,1,69,0,0,0,0,0,0,0,0,0,0,69,36,0,37,0,44,0,0,0,0,0,0,0,0,0,0,44
011250124062010,66,0,66,5,64,0,0,0,0,0,0,0,0,0,0,64,47,0,48,5,44,0,0,0,0,0,0,0,0,0,0,44
011250108031017,82,1,81,34,49,0,0,0,0,0,0,18,0,0,6,49,77,1,77,37,44,0,0,0,0,0,0,5,0,0,2,43
011250123052003,71,1,70,24,52,0,2,0,0,0,0,0,0,0,2,51,55,0,56,18,44,0,3,0,0,0,0,0,0,0,2,43
011250116002003,63,0,65,22,47,0,0,0,0,0,0,0,0,0,0,46,56,0,58,18,44,0,0,0,0,0,0,0,0,0,0,43
011250123041008,75,21,57,2,54,0,0,0,0,0,0,0,0,0,0,53,54,10,47,3,43,0,0,0,0,0,0,0,0,0,0,43
011250117031001,75,0,75,7,69,0,0,0,0,0,0,0,0,0,0,71,44,0,43,0,43,0,0,0,0,0,0,0,0,0,0,43
011250119022000,61,5,57,2,55,0,0,0,0,0,0,0,0,0,0,55,46,0,45,2,43,0,0,0,0,0,0,0,0,0,0,43
011250125041015,106,0,105,44,58,0,2,0,0,0,0,0,0,0,2,57,90,0,88,41,43,0,3,0,0,0,0,0,0,0,2,42
011250124033038,91,0,81,3,69,0,0,0,0,10,0,0,0,0,0,75,46,0,43,0,41,0,0,0,0,0,0,0,0,0,0,42
011250119021025,105,3,101,49,53,0,0,0,0,0,0,0,0,0,0,53,90,1,88,49,43,0,0,0,0,0,0,0,0,0,0,42
011250108021036,156,2,152,82,60,0,0,0,0,0,0,0,0,0,0,60,106,0,106,56,41,0,0,0,0,0,0,0,0,0,0,42
011250124042016,51,0,52,11,34,0,0,0,0,0,0,0,0,0,0,36,60,0,60,12,42,0,0,0,0,0,0,0,0,0,0,42
011250123042011,96,0,98,60,43,0,0,0,0,0,0,0,0,0,0,42,90,0,93,43,42,0,0,0,0,0,0,0,0,0,0,42
011250105002043,81,0,88,10,79,0,0,0,0,0,0,0,0,0,0,77,53,0,56,10,41,0,0,0,0,0,0,0,0,0,0,41
011250118004038,43,0,42,0,43,0,0,0,0,0,0,0,0,0,0,43,39,0,40,0,42,0,0,0,0,0,0,0,0,0,0,41
011250128001025,76,0,78,0,80,0,0,0,0,0,0,0,0,0,0,78,40,0,42,0,42,0,0,0,0,0,0,0,0,0,0,41
011250128001024,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,49,40,0,42,0,42,0,0,0,0,0,0,0,0,0,0,41
011250119013014,225,19,206,176,43,0,3,0,0,0,0,0,0,0,3,43,218,5,213,185,41,0,0,0,0,0,0,0,0,0,0,41
011250103031026,135,7,131,73,56,0,0,0,0,0,0,0,0,0,0,55,107,3,105,61,41,0,0,0,0,0,0,0,0,0,0,41
011250123052013,95,2,92,30,55,0,0,0,0,0,10,0,0,7,0,58,77,1,77,29,42,0,0,0,0,0,6,0,0,5,0,41
011250125052005,78,1,76,32,49,0,0,0,0,0,0,0,0,0,0,52,62,1,61,28,42,0,0,0,0,0,0,0,0,0,0,41
011250124071008,41,0,42,1,45,0,0,0,0,0,0,0,0,0,0,46,37,0,37,1,39,0,0,0,0,0,0,0,0,0,0,41
011250125011039,45,0,45,0,48,0,0,0,0,0,0,0,0,0,0,48,38,0,38,0,40,0,0,0,0,0,0,0,0,0,0,41
011250108021003,328,22,307,271,44,0,0,0,0,0,0,0,0,0,0,44,279,17,263,230,40,0,0,0,0,0,0,0,0,0,0,41
011250116002024,43,0,45,0,41,0,0,0,0,0,0,0,0,0,0,41,39,0,41,0,40,0,0,0,0,0,0,0,0,0,0,41
011250107041037,157,7,151,94,53,0,0,0,0,0,0,0,0,0,0,52,104,6,98,51,41,0,0,0,0,0,0,0,0,0,0,41
011250102051014,1588,12,1583,1542,52,0,0,0,0,0,0,1,0,0,2,48,1154,7,1157,1125,44,0,0,0,0,0,0,0,0,0,1,40
011250123043020,71,0,70,7,50,0,13,0,0,0,0,0,0,0,9,49,59,0,59,5,41,0,14,0,0,0,0,0,0,0,9,40
011250123043018,71,0,73,38,42,0,0,0,0,0,0,0,0,0,0,42,71,0,73,37,41,0,0,0,0,0,0,0,0,0,0,40
011250117012017,62,1,61,2,55,0,0,0,0,0,0,0,0,0,0,54,48,1,47,2,41,0,0,0,0,0,0,0,0,0,0,40
011250118003023,88,0,91,0,92,0,0,0,0,0,0,0,0,0,0,93,37,0,38,0,41,0,0,0,0,0,0,0,0,0,0,40
011250123061000,217,0,216,166,39,0,0,0,0,0,0,0,0,1,0,37,216,0,217,168,41,0,0,0,0,0,0,0,0,0,0,40
011250118004039,56,0,54,0,56,0,0,0,0,0,0,0,0,0,0,57,38,0,37,0,39,0,0,0,0,0,0,0,0,0,0,40
011250127002010,331,27,298,176,112,0,0,0,0,0,0,0,0,0,2,113,202,33,172,136,39,0,0,0,0,0,0,0,0,0,0,40
011250118002025,38,0,39,0,40,0,0,0,0,0,0,0,0,0,0,40,38,0,39,0,41,0,0,0,0,0,0,0,0,0,0,40
011250123071017,84,2,82,0,59,0,2,0,0,0,0,0,0,0,2,58,63,1,61,0,40,0,2,0,0,0,0,0,0,0,1,40
011250119012002,51,0,49,11,37,0,0,0,0,0,0,0,0,0,0,37,51,0,51,10,39,0,0,0,0,0,0,0,0,0,0,40
011250108031033,74,0,78,26,52,0,0,0,0,0,0,0,0,0,0,53,63,0,67,32,40,0,0,0,0,0,0,0,0,0,0,40
011250125041007,142,0,145,80,56,0,5,0,0,0,0,0,0,3,3,57,109,0,110,64,40,0,5,0,0,0,0,0,0,3,5,39
011250125011070,52,1,51,8,42,0,0,0,0,1,0,0,0,0,0,43,47,0,46,7,39,0,0,0,0,0,0,0,0,0,0,39
011250124071004,48,0,50,1,56,0,0,0,0,0,0,0,0,0,0,55,35,0,36,1,39,0,0,0,0,0,0,0,0,0,0,39
011250102062024,315,1,323,287,34,0,0,0,0,0,0,0,0,1,0,43,231,1,232,193,40,0,0,0,0,0,0,0,0,1,0,39
011250124042003,73,0,76,23,46,0,0,0,0,0,0,0,0,0,0,46,67,0,69,26,39,0,0,0,0,0,0,0,0,0,0,39
011250117032071,46,0,47,0,45,0,0,0,0,5,0,0,0,0,0,47,38,0,38,0,39,0,0,0,0,0,0,0,0,0,0,39
011250106033016,90,0,93,48,50,0,0,0,0,0,0,0,0,0,0,49,70,0,72,37,39,0,0,0,0,0,0,0,0,0,0,39
011250106033014,67,0,64,25,50,0,0,0,0,0,0,0,0,0,3,49,57,0,53,23,39,0,0,0,0,0,0,0,0,0,4,39
011250106033011,314,0,321,244,55,0,0,0,0,0,0,0,0,0,0,57,248,0,254,189,39,0,0,0,0,0,0,0,0,0,0,39
011250103033006,45,0,45,8,50,0,0,0,0,0,0,0,0,0,0,49,34,0,34,6,40,0,0,0,0,0,0,0,0,0,0,39
011250118003010,63,0,54,0,54,0,0,0,0,0,0,0,0,0,0,54,44,0,38,0,40,0,0,0,0,0,0,0,0,0,0,39
011250125041010,109,0,111,43,57,0,7,0,0,0,4,0,0,3,6,59,79,0,80,32,38,0,8,0,0,0,4,0,0,3,7,38
011250121013000,137,0,132,80,50,0,0,0,0,0,0,0,0,0,2,49,118,0,114,74,39,0,0,0,0,0,0,0,0,0,1,38
011250107041034,181,9,172,123,52,0,0,0,0,0,0,0,0,0,0,51,140,6,134,99,38,0,0,0,0,0,0,0,0,0,0,39
011250107041003,207,1,206,175,43,0,0,0,0,0,0,0,0,0,0,43,162,1,160,127,37,0,0,0,0,0,0,0,0,0,0,39
011250108032018,150,2,153,92,61,0,0,0,0,0,0,0,0,0,0,59,128,3,128,88,40,0,0,0,0,0,0,0,0,0,0,39
011250117011004,78,0,79,0,79,0,0,0,0,0,0,0,0,0,0,79,37,0,37,0,38,0,0,0,0,0,0,0,0,0,0,38
011250124042006,55,0,57,5,41,0,0,0,0,0,0,0,0,0,0,41,49,0,51,2,38,0,0,0,0,0,0,0,0,0,0,38
011250128001011,55,0,57,0,61,0,0,0,0,0,0,0,0,0,0,61,34,0,35,0,37,0,0,0,0,0,0,0,0,0,0,38
011250106032043,21,0,20,5,35,5,0,0,0,0,0,0,0,3,0,30,21,0,20,4,39,5,0,0,0,0,0,0,0,4,0,38
011250124061014,67,9,59,2,55,0,11,0,0,0,0,0,0,0,10,54,52,13,43,2,38,0,5,0,0,0,0,0,0,0,5,38
011250117032026,45,0,45,0,44,0,0,0,0,5,0,0,0,0,0,46,37,0,37,0,36,0,0,0,0,2,0,0,0,0,0,38
011250117032000,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,41,37,0,37,0,38,0,0,0,0,0,0,0,0,0,0,38
011250124062016,55,0,56,5,53,0,0,0,0,0,0,0,0,0,0,52,40,0,40,4,38,0,0,0,0,0,0,0,0,0,0,38
011250124062013,55,0,56,6,51,0,0,0,0,0,0,0,0,0,0,51,42,0,43,6,38,0,0,0,0,0,0,0,0,0,0,38
011250124062011,43,0,44,0,54,0,0,0,0,0,0,0,0,0,0,54,30,0,31,0,38,0,0,0,0,0,0,0,0,0,0,38
011250124062000,106,0,102,22,57,0,0,0,0,0,0,0,0,0,0,59,78,0,73,19,36,0,0,0,0,0,0,0,0,0,0,37
011250125031013,314,0,315,240,64,0,0,0,0,0,2,0,0,1,0,59,251,0,249,195,38,0,0,0,0,0,2,0,0,2,0,37
011250104031030,46,1,47,2,59,0,0,0,0,0,0,0,0,0,0,56,27,1,27,0,39,0,0,0,0,0,0,0,0,0,0,37
011250118003016,61,0,58,0,61,0,0,0,0,0,0,0,0,0,0,61,37,0,35,0,38,0,0,0,0,0,0,0,0,0,0,37
011250117011014,39,0,36,0,32,0,0,0,0,0,0,0,0,0,0,32,42,0,41,0,37,0,0,0,0,0,0,0,0,0,0,37
011250117011013,33,0,33,0,30,0,0,0,0,2,0,0,0,0,0,32,38,0,38,0,34,0,0,0,0,2,0,0,0,0,0,37
011250117032014,40,0,39,0,39,0,0,0,0,0,0,0,0,0,0,40,37,0,36,0,36,0,0,0,0,0,0,0,0,0,0,37
